id	line	column	filename	methodname	varname	vartype	lastassign	dis0	isparam	infor	incondnum	bodyuse	if
78	232	8	MillerUpdatingRegression.java	include	nextr	int	0	27	0	1	0	NO_USE	0
78	232	8	MillerUpdatingRegression.java	include	w	double	NAME	26	0	1	1	NO_USE	0
78	232	8	MillerUpdatingRegression.java	include	y	double	NAME	25	0	1	0	NO_USE	0
78	232	8	MillerUpdatingRegression.java	include	xi	double	UNKNOWN_AS	2147483647	0	1	1	NO_USE	0
78	232	8	MillerUpdatingRegression.java	include	di	double	UNKNOWN_AS	2147483647	0	1	3	*	0
78	232	8	MillerUpdatingRegression.java	include	wxi	double	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
78	232	8	MillerUpdatingRegression.java	include	dpi	double	UNKNOWN_AS	2147483647	0	1	0	/	0
78	232	8	MillerUpdatingRegression.java	include	xk	double	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
78	232	8	MillerUpdatingRegression.java	include	_w	double	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
78	232	8	MillerUpdatingRegression.java	include	x	double[]	PARAM_AS	28	1	1	0	NO_USE	0
78	232	8	MillerUpdatingRegression.java	include	wi	double	PARAM_AS	28	1	1	0	NO_USE	0
78	232	8	MillerUpdatingRegression.java	include	yi	double	PARAM_AS	28	1	1	0	NO_USE	0
78	232	8	MillerUpdatingRegression.java	include	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	2	NO_USE	1
79	244	8	MillerUpdatingRegression.java	include	k	int	+	3	0	1	0	NO_USE	0
79	244	8	MillerUpdatingRegression.java	include	i	int	0	27	0	1	0	NO_USE	0
79	244	8	MillerUpdatingRegression.java	include	nextr	int	0	39	0	1	0	ARRIDX_USE	0
79	244	8	MillerUpdatingRegression.java	include	w	double	NAME	38	0	1	1	NO_USE	0
79	244	8	MillerUpdatingRegression.java	include	y	double	NAME	37	0	1	0	NO_USE	0
79	244	8	MillerUpdatingRegression.java	include	xi	double	UNKNOWN_AS	2147483647	0	1	1	*	0
79	244	8	MillerUpdatingRegression.java	include	di	double	UNKNOWN_AS	2147483647	0	1	3	*	1
79	244	8	MillerUpdatingRegression.java	include	wxi	double	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
79	244	8	MillerUpdatingRegression.java	include	dpi	double	UNKNOWN_AS	2147483647	0	1	0	/	0
79	244	8	MillerUpdatingRegression.java	include	xk	double	UNKNOWN_AS	2147483647	0	1	0	*	0
79	244	8	MillerUpdatingRegression.java	include	_w	double	UNKNOWN_AS	2147483647	0	1	0	*	0
79	244	8	MillerUpdatingRegression.java	include	x	double[]	PARAM_AS	40	1	1	0	NO_USE	0
79	244	8	MillerUpdatingRegression.java	include	wi	double	PARAM_AS	40	1	1	0	NO_USE	0
79	244	8	MillerUpdatingRegression.java	include	yi	double	PARAM_AS	40	1	1	0	NO_USE	0
79	244	8	MillerUpdatingRegression.java	include	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	2	FIELD_USE	0
80	254	6	MillerUpdatingRegression.java	include	i	int	0	37	0	1	0	ARRIDX_USE	0
80	254	6	MillerUpdatingRegression.java	include	nextr	int	0	49	0	1	0	NO_USE	0
80	254	6	MillerUpdatingRegression.java	include	w	double	NAME	48	0	1	1	NO_USE	0
80	254	6	MillerUpdatingRegression.java	include	y	double	NAME	47	0	1	0	NO_USE	0
80	254	6	MillerUpdatingRegression.java	include	xi	double	UNKNOWN_AS	2147483647	0	1	1	/	0
80	254	6	MillerUpdatingRegression.java	include	di	double	UNKNOWN_AS	2147483647	0	1	3	*	1
80	254	6	MillerUpdatingRegression.java	include	wxi	double	UNKNOWN_AS	2147483647	0	1	0	*	0
80	254	6	MillerUpdatingRegression.java	include	dpi	double	UNKNOWN_AS	2147483647	0	1	0	/	0
80	254	6	MillerUpdatingRegression.java	include	xk	double	UNKNOWN_AS	2147483647	0	1	0	*	0
80	254	6	MillerUpdatingRegression.java	include	_w	double	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
80	254	6	MillerUpdatingRegression.java	include	x	double[]	PARAM_AS	50	1	1	0	NO_USE	0
80	254	6	MillerUpdatingRegression.java	include	wi	double	PARAM_AS	50	1	1	0	NO_USE	0
80	254	6	MillerUpdatingRegression.java	include	yi	double	PARAM_AS	50	1	1	0	NO_USE	0
80	254	6	MillerUpdatingRegression.java	include	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	2	FIELD_USE	0
81	272	4	MillerUpdatingRegression.java	smartAdd	_a	double	abs()	2	0	0	2	*	1
81	272	4	MillerUpdatingRegression.java	smartAdd	_b	double	abs()	1	0	0	2	>	1
81	272	4	MillerUpdatingRegression.java	smartAdd	a	double	PARAM_AS	3	1	0	0	+	0
81	272	4	MillerUpdatingRegression.java	smartAdd	b	double	PARAM_AS	3	1	0	0	+	0
81	272	4	MillerUpdatingRegression.java	smartAdd	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	0	0	FIELD_USE	0
82	274	6	MillerUpdatingRegression.java	smartAdd	eps	double	*	1	0	0	1	NO_USE	1
82	274	6	MillerUpdatingRegression.java	smartAdd	_a	double	abs()	4	0	0	2	NO_USE	0
82	274	6	MillerUpdatingRegression.java	smartAdd	_b	double	abs()	3	0	0	2	NO_USE	1
82	274	6	MillerUpdatingRegression.java	smartAdd	a	double	PARAM_AS	5	1	0	0	+	0
82	274	6	MillerUpdatingRegression.java	smartAdd	b	double	PARAM_AS	5	1	0	0	+	0
82	274	6	MillerUpdatingRegression.java	smartAdd	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
83	281	6	MillerUpdatingRegression.java	smartAdd	eps	double	*	1	0	0	1	NO_USE	1
83	281	6	MillerUpdatingRegression.java	smartAdd	_a	double	abs()	11	0	0	2	NO_USE	1
83	281	6	MillerUpdatingRegression.java	smartAdd	_b	double	abs()	10	0	0	2	NO_USE	0
83	281	6	MillerUpdatingRegression.java	smartAdd	a	double	PARAM_AS	12	1	0	0	+	0
83	281	6	MillerUpdatingRegression.java	smartAdd	b	double	PARAM_AS	12	1	0	0	+	0
83	281	6	MillerUpdatingRegression.java	smartAdd	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
84	340	4	MillerUpdatingRegression.java	regcf	nextr	int	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
84	340	4	MillerUpdatingRegression.java	regcf	nreq	int	PARAM_AS	2	1	0	2	NO_USE	1
84	340	4	MillerUpdatingRegression.java	regcf	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	0	5	FIELD_USE	0
85	343	4	MillerUpdatingRegression.java	regcf	nextr	int	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
85	343	4	MillerUpdatingRegression.java	regcf	nreq	int	PARAM_AS	5	1	0	2	PARAM_USE	1
85	343	4	MillerUpdatingRegression.java	regcf	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	0	5	FIELD_USE	1
86	346	4	MillerUpdatingRegression.java	regcf	nextr	int	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
86	346	4	MillerUpdatingRegression.java	regcf	nreq	int	PARAM_AS	8	1	0	2	NO_USE	0
86	346	4	MillerUpdatingRegression.java	regcf	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	0	5	CALLER_USE	1
87	352	6	MillerUpdatingRegression.java	regcf	i	int	-	1	0	1	2	ARRIDX_USE	1
87	352	6	MillerUpdatingRegression.java	regcf	nextr	int	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
87	352	6	MillerUpdatingRegression.java	regcf	ret	double[]	ARRAY_CREATION	3	0	1	0	ARR_USE	0
87	352	6	MillerUpdatingRegression.java	regcf	rankProblem	boolean	LITERAL	2	0	1	0	NO_USE	0
87	352	6	MillerUpdatingRegression.java	regcf	nreq	int	PARAM_AS	14	1	1	2	<	0
87	352	6	MillerUpdatingRegression.java	regcf	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	5	FIELD_USE	1
88	366	4	MillerUpdatingRegression.java	regcf	nextr	int	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
88	366	4	MillerUpdatingRegression.java	regcf	ret	double[]	ARRAY_CREATION	17	0	0	0	ARR_USE	0
88	366	4	MillerUpdatingRegression.java	regcf	rankProblem	boolean	LITERAL	16	0	0	0	NO_USE	1
88	366	4	MillerUpdatingRegression.java	regcf	nreq	int	PARAM_AS	28	1	0	2	<	0
88	366	4	MillerUpdatingRegression.java	regcf	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	0	5	FIELD_USE	0
89	368	8	MillerUpdatingRegression.java	regcf	i	int	0	1	0	1	1	ARRIDX_USE	1
89	368	8	MillerUpdatingRegression.java	regcf	nextr	int	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
89	368	8	MillerUpdatingRegression.java	regcf	ret	double[]	ARRAY_CREATION	19	0	1	0	ARR_USE	0
89	368	8	MillerUpdatingRegression.java	regcf	rankProblem	boolean	LITERAL	18	0	1	0	NO_USE	0
89	368	8	MillerUpdatingRegression.java	regcf	nreq	int	PARAM_AS	30	1	1	2	NO_USE	0
89	368	8	MillerUpdatingRegression.java	regcf	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	5	FIELD_USE	1
90	387	8	MillerUpdatingRegression.java	singcheck	row	int	0	1	0	1	1	NO_USE	1
90	387	8	MillerUpdatingRegression.java	singcheck	temp	double	ARRAY_ACCESS	3	0	1	2	NO_USE	1
90	387	8	MillerUpdatingRegression.java	singcheck	col	int	0	4	0	1	2	NO_USE	0
90	387	8	MillerUpdatingRegression.java	singcheck	pos	int	UNKNOWN_AS	2147483647	0	1	1	ARRIDX_USE	1
90	387	8	MillerUpdatingRegression.java	singcheck	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	4	FIELD_USE	1
91	393	6	MillerUpdatingRegression.java	singcheck	temp	double	ARRAY_ACCESS	9	0	1	2	NO_USE	1
91	393	6	MillerUpdatingRegression.java	singcheck	col	int	0	10	0	1	2	ARRIDX_USE	1
91	393	6	MillerUpdatingRegression.java	singcheck	pos	int	UNKNOWN_AS	2147483647	0	1	1	NO_USE	0
91	393	6	MillerUpdatingRegression.java	singcheck	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	4	FIELD_USE	1
92	395	8	MillerUpdatingRegression.java	singcheck	temp	double	ARRAY_ACCESS	11	0	1	2	NO_USE	0
92	395	8	MillerUpdatingRegression.java	singcheck	col	int	0	12	0	1	2	*	1
92	395	8	MillerUpdatingRegression.java	singcheck	pos	int	UNKNOWN_AS	2147483647	0	1	1	NO_USE	0
92	395	8	MillerUpdatingRegression.java	singcheck	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	4	FIELD_USE	1
93	432	4	MillerUpdatingRegression.java	cov	nreq	int	PARAM_AS	1	1	0	1	NO_USE	1
93	432	4	MillerUpdatingRegression.java	cov	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	0	5	NO_USE	1
94	437	6	MillerUpdatingRegression.java	cov	i	int	0	1	0	1	1	NO_USE	1
94	437	6	MillerUpdatingRegression.java	cov	rnk	double	0.0	2	0	1	0	NO_USE	0
94	437	6	MillerUpdatingRegression.java	cov	nreq	int	PARAM_AS	6	1	1	1	NO_USE	0
94	437	6	MillerUpdatingRegression.java	cov	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	5	NO_USE	1
95	452	6	MillerUpdatingRegression.java	cov	row	int	0	2	0	1	2	OTHER_USE	1
95	452	6	MillerUpdatingRegression.java	cov	rnk	double	0.0	17	0	1	0	NO_USE	0
95	452	6	MillerUpdatingRegression.java	cov	var	double	/	11	0	1	0	*	0
95	452	6	MillerUpdatingRegression.java	cov	rinv	double[]	ARRAY_CREATION	10	0	1	0	ARR_USE	0
95	452	6	MillerUpdatingRegression.java	cov	covmat	double[]	ARRAY_CREATION	8	0	1	0	ARR_USE	0
95	452	6	MillerUpdatingRegression.java	cov	pos2	int	UNKNOWN_AS	2147483647	0	1	0	ARRIDX_USE	0
95	452	6	MillerUpdatingRegression.java	cov	pos1	int	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
95	452	6	MillerUpdatingRegression.java	cov	start	int	0	4	0	1	0	+	0
95	452	6	MillerUpdatingRegression.java	cov	total	double	0	3	0	1	0	NO_USE	0
95	452	6	MillerUpdatingRegression.java	cov	nreq	int	PARAM_AS	21	1	1	1	<	0
95	452	6	MillerUpdatingRegression.java	cov	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	5	FIELD_USE	1
96	454	10	MillerUpdatingRegression.java	cov	col	int	NAME	1	0	1	2	+	1
96	454	10	MillerUpdatingRegression.java	cov	row	int	0	4	0	1	2	-	0
96	454	10	MillerUpdatingRegression.java	cov	rnk	double	0.0	19	0	1	0	NO_USE	0
96	454	10	MillerUpdatingRegression.java	cov	var	double	/	13	0	1	0	*	0
96	454	10	MillerUpdatingRegression.java	cov	rinv	double[]	ARRAY_CREATION	12	0	1	0	ARR_USE	0
96	454	10	MillerUpdatingRegression.java	cov	covmat	double[]	ARRAY_CREATION	10	0	1	0	ARR_USE	0
96	454	10	MillerUpdatingRegression.java	cov	pos2	int	UNKNOWN_AS	2147483647	0	1	0	ARRIDX_USE	0
96	454	10	MillerUpdatingRegression.java	cov	pos1	int	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
96	454	10	MillerUpdatingRegression.java	cov	start	int	0	6	0	1	0	+	0
96	454	10	MillerUpdatingRegression.java	cov	total	double	0	5	0	1	0	NO_USE	0
96	454	10	MillerUpdatingRegression.java	cov	nreq	int	PARAM_AS	23	1	1	1	<	0
96	454	10	MillerUpdatingRegression.java	cov	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	5	FIELD_USE	1
97	456	12	MillerUpdatingRegression.java	cov	col	int	NAME	3	0	1	2	ARRIDX_USE	1
97	456	12	MillerUpdatingRegression.java	cov	row	int	0	6	0	1	2	NO_USE	1
97	456	12	MillerUpdatingRegression.java	cov	rnk	double	0.0	21	0	1	0	NO_USE	0
97	456	12	MillerUpdatingRegression.java	cov	var	double	/	15	0	1	0	NO_USE	0
97	456	12	MillerUpdatingRegression.java	cov	rinv	double[]	ARRAY_CREATION	14	0	1	0	ARR_USE	0
97	456	12	MillerUpdatingRegression.java	cov	covmat	double[]	ARRAY_CREATION	12	0	1	0	NO_USE	0
97	456	12	MillerUpdatingRegression.java	cov	pos2	int	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
97	456	12	MillerUpdatingRegression.java	cov	pos1	int	UNKNOWN_AS	2147483647	0	1	0	-	0
97	456	12	MillerUpdatingRegression.java	cov	start	int	0	8	0	1	0	NO_USE	0
97	456	12	MillerUpdatingRegression.java	cov	total	double	0	7	0	1	0	NO_USE	0
97	456	12	MillerUpdatingRegression.java	cov	nreq	int	PARAM_AS	25	1	1	1	NO_USE	0
97	456	12	MillerUpdatingRegression.java	cov	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	5	FIELD_USE	0
98	463	14	MillerUpdatingRegression.java	cov	k	int	+	1	0	1	1	ARRIDX_USE	1
98	463	14	MillerUpdatingRegression.java	cov	col	int	NAME	10	0	1	2	NO_USE	0
98	463	14	MillerUpdatingRegression.java	cov	row	int	0	13	0	1	2	NO_USE	0
98	463	14	MillerUpdatingRegression.java	cov	rnk	double	0.0	28	0	1	0	NO_USE	0
98	463	14	MillerUpdatingRegression.java	cov	var	double	/	22	0	1	0	NO_USE	0
98	463	14	MillerUpdatingRegression.java	cov	rinv	double[]	ARRAY_CREATION	21	0	1	0	ARR_USE	0
98	463	14	MillerUpdatingRegression.java	cov	covmat	double[]	ARRAY_CREATION	19	0	1	0	NO_USE	0
98	463	14	MillerUpdatingRegression.java	cov	pos2	int	UNKNOWN_AS	2147483647	0	1	0	ARRIDX_USE	0
98	463	14	MillerUpdatingRegression.java	cov	pos1	int	UNKNOWN_AS	2147483647	0	1	0	ARRIDX_USE	0
98	463	14	MillerUpdatingRegression.java	cov	start	int	0	15	0	1	0	NO_USE	0
98	463	14	MillerUpdatingRegression.java	cov	total	double	0	14	0	1	0	NO_USE	0
98	463	14	MillerUpdatingRegression.java	cov	nreq	int	PARAM_AS	32	1	1	1	NO_USE	0
98	463	14	MillerUpdatingRegression.java	cov	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	5	FIELD_USE	1
99	492	6	MillerUpdatingRegression.java	inverse	row	int	-	1	0	1	1	-	1
99	492	6	MillerUpdatingRegression.java	inverse	pos	int	-	6	0	1	0	OTHER_USE	0
99	492	6	MillerUpdatingRegression.java	inverse	pos1	int	PREFIX_EXPR	5	0	1	0	NO_USE	0
99	492	6	MillerUpdatingRegression.java	inverse	pos2	int	PREFIX_EXPR	4	0	1	0	NO_USE	0
99	492	6	MillerUpdatingRegression.java	inverse	total	double	0.0	3	0	1	0	NO_USE	0
99	492	6	MillerUpdatingRegression.java	inverse	rinv	double[]	PARAM_AS	7	1	1	0	ARR_USE	0
99	492	6	MillerUpdatingRegression.java	inverse	nreq	int	PARAM_AS	7	1	1	0	OTHER_USE	0
99	492	6	MillerUpdatingRegression.java	inverse	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	2	FIELD_USE	1
100	500	12	MillerUpdatingRegression.java	inverse	k	int	NAME	2	0	1	1	NO_USE	1
100	500	12	MillerUpdatingRegression.java	inverse	col	int	NAME	6	0	1	0	NO_USE	0
100	500	12	MillerUpdatingRegression.java	inverse	start	int	/	7	0	1	0	NO_USE	0
100	500	12	MillerUpdatingRegression.java	inverse	row	int	-	9	0	1	1	NO_USE	0
100	500	12	MillerUpdatingRegression.java	inverse	pos	int	-	14	0	1	0	NO_USE	0
100	500	12	MillerUpdatingRegression.java	inverse	pos1	int	PREFIX_EXPR	13	0	1	0	ARRIDX_USE	0
100	500	12	MillerUpdatingRegression.java	inverse	pos2	int	PREFIX_EXPR	12	0	1	0	ARRIDX_USE	0
100	500	12	MillerUpdatingRegression.java	inverse	total	double	0.0	11	0	1	0	NO_USE	0
100	500	12	MillerUpdatingRegression.java	inverse	rinv	double[]	PARAM_AS	15	1	1	0	ARR_USE	0
100	500	12	MillerUpdatingRegression.java	inverse	nreq	int	PARAM_AS	15	1	1	0	NO_USE	0
100	500	12	MillerUpdatingRegression.java	inverse	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	2	FIELD_USE	1
101	532	4	MillerUpdatingRegression.java	getPartialCorrelations	output	double[]	ARRAY_CREATION	12	0	0	0	NO_USE	0
101	532	4	MillerUpdatingRegression.java	getPartialCorrelations	pos	int	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
101	532	4	MillerUpdatingRegression.java	getPartialCorrelations	pos1	int	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
101	532	4	MillerUpdatingRegression.java	getPartialCorrelations	pos2	int	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
101	532	4	MillerUpdatingRegression.java	getPartialCorrelations	rms_off	int	PREFIX_EXPR	8	0	0	0	NO_USE	0
101	532	4	MillerUpdatingRegression.java	getPartialCorrelations	wrk_off	int	PREFIX_EXPR	7	0	0	0	NO_USE	0
101	532	4	MillerUpdatingRegression.java	getPartialCorrelations	rms	double[]	ARRAY_CREATION	6	0	0	0	NO_USE	0
101	532	4	MillerUpdatingRegression.java	getPartialCorrelations	work	double[]	ARRAY_CREATION	5	0	0	0	NO_USE	0
101	532	4	MillerUpdatingRegression.java	getPartialCorrelations	sumxx	double	UNKNOWN_AS	2147483647	0	0	1	NO_USE	0
101	532	4	MillerUpdatingRegression.java	getPartialCorrelations	sumxy	double	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
101	532	4	MillerUpdatingRegression.java	getPartialCorrelations	sumyy	double	UNKNOWN_AS	2147483647	0	0	1	NO_USE	0
101	532	4	MillerUpdatingRegression.java	getPartialCorrelations	offXX	int	/	1	0	0	0	NO_USE	0
101	532	4	MillerUpdatingRegression.java	getPartialCorrelations	in	int	PARAM_AS	13	1	0	3	NO_USE	1
101	532	4	MillerUpdatingRegression.java	getPartialCorrelations	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	0	2	NO_USE	1
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	output	double[]	ARRAY_CREATION	17	0	0	0	NO_USE	0
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	pos	int	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	pos1	int	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	pos2	int	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	rms_off	int	PREFIX_EXPR	13	0	0	0	+	0
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	wrk_off	int	PREFIX_EXPR	12	0	0	0	NO_USE	0
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	rms	double[]	ARRAY_CREATION	11	0	0	0	ARR_USE	0
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	work	double[]	ARRAY_CREATION	10	0	0	0	NO_USE	0
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	sumxx	double	UNKNOWN_AS	2147483647	0	0	1	NO_USE	0
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	sumxy	double	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	sumyy	double	UNKNOWN_AS	2147483647	0	0	1	NO_USE	0
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	offXX	int	/	6	0	0	0	NO_USE	0
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	nvm	int	-	2	0	0	0	NO_USE	0
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	base_pos	int	-	1	0	0	0	NO_USE	0
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	in	int	PARAM_AS	18	1	0	3	+	1
102	537	4	MillerUpdatingRegression.java	getPartialCorrelations	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	0	2	FIELD_USE	1
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	col	int	+	7	0	1	0	+	0
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	output	double[]	ARRAY_CREATION	27	0	1	0	NO_USE	0
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	pos	int	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	pos1	int	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	pos2	int	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	rms_off	int	PREFIX_EXPR	23	0	1	0	+	0
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	wrk_off	int	PREFIX_EXPR	22	0	1	0	NO_USE	0
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	rms	double[]	ARRAY_CREATION	21	0	1	0	ARR_USE	0
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	work	double[]	ARRAY_CREATION	20	0	1	0	NO_USE	0
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	sumxx	double	UNKNOWN_AS	2147483647	0	1	1	PARAM_USE	1
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	sumxy	double	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	sumyy	double	UNKNOWN_AS	2147483647	0	1	1	NO_USE	0
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	offXX	int	/	16	0	1	0	NO_USE	0
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	nvm	int	-	12	0	1	0	NO_USE	0
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	base_pos	int	-	11	0	1	0	NO_USE	0
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	in	int	PARAM_AS	28	1	1	3	NO_USE	0
103	547	6	MillerUpdatingRegression.java	getPartialCorrelations	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	1	2	NO_USE	0
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	output	double[]	ARRAY_CREATION	38	0	0	0	NO_USE	0
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	pos	int	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	pos1	int	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	pos2	int	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	rms_off	int	PREFIX_EXPR	34	0	0	0	NO_USE	0
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	wrk_off	int	PREFIX_EXPR	33	0	0	0	NO_USE	0
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	rms	double[]	ARRAY_CREATION	32	0	0	0	NO_USE	0
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	work	double[]	ARRAY_CREATION	31	0	0	0	NO_USE	0
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	sumxx	double	UNKNOWN_AS	2147483647	0	0	1	NO_USE	0
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	sumxy	double	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	sumyy	double	UNKNOWN_AS	2147483647	0	0	1	NO_USE	1
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	offXX	int	/	27	0	0	0	NO_USE	0
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	nvm	int	-	23	0	0	0	NO_USE	0
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	base_pos	int	-	22	0	0	0	NO_USE	0
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	in	int	PARAM_AS	39	1	0	3	NO_USE	0
104	558	4	MillerUpdatingRegression.java	getPartialCorrelations	THIS	MillerUpdatingRegression	UNKNOWN_AS	2147483647	0	0	2	NO_USE	0
105	608	4	MillerUpdatingRegression.java	vmove	d1	double	UNKNOWN_AS	2147483647	0	0	3	NO_USE	0
105	608	4	MillerUpdatingRegression.java	vmove	d2	double	UNKNOWN_AS	2147483647	0	0	2	NO_USE	0
105	608	4	MillerUpdatingRegression.java	vmove	X	double	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
105	608	4	MillerUpdatingRegression.java	vmove	d1new	double	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
105	608	4	MillerUpdatingRegression.java	vmove	d2new	double	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
105	608	4	MillerUpdatingRegression.java	vmove	cbar	double	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
105	608	4	MillerUpdatingRegression.java	vmove	sbar	double	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
105	608	4	MillerUpdatingRegression.java	vmove	Y	double	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
105	608	4	MillerUpdatingRegression.java	vmove	first	int	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
105	608	4	MillerUpdatingRegression.java	vmove	inc	int	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
